plotID,subplotID,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,coordSrc,elevation,vertUncert,nlcdClass,appMods,subpltSize,subpltDim,refPoint,plotName,plotStatus
TALL_001,41_1_1,distributed,basePlot,32.9776690225478,-87.4326999842268,WGS84,16N,459568.633,3648894.435,0.47,GIS,98.9,0.53,deciduousForest,div|vst,1,1m x 1m,41,TALL_001_basePlot,current
TALL_001,41_10_1,distributed,basePlot,32.9776788146726,-87.4326884616321,WGS84,16N,459569.71413883,3648895.51613883,1.22,GIS,98.86,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,41,TALL_001_basePlot,current
TALL_001,41_100,distributed,basePlot,32.9777097800831,-87.4326520239718,WGS84,16N,459573.133,3648898.935,2.22,GIS,99.6,0.53,deciduousForest,div|vst,100,10m x 10m,41,TALL_001_basePlot,current
TALL_001,40_1_1,distributed,basePlot,32.9776669419649,-87.4328214311067,WGS84,16N,459557.284,3648894.251,0.49,GIS,101.33,0.53,deciduousForest,div|vst,1,1m x 1m,49,TALL_001_basePlot,current
TALL_001,40_1_3,distributed,basePlot,32.9777481233359,-87.4328218271508,WGS84,16N,459557.284,3648903.251,0.49,GIS,102.68,0.53,deciduousForest,div|vst,1,1m x 1m,49,TALL_001_basePlot,current
TALL_001,40_10_1,distributed,basePlot,32.9776767341007,-87.4328099085258,WGS84,16N,459558.36513883,3648895.33213883,1.24,GIS,101.26,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,49,TALL_001_basePlot,current
TALL_001,40_10_3,distributed,basePlot,32.977738411398,-87.4328102094111,WGS84,16N,459558.36513883,3648902.16986117,1.24,GIS,102.22,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,49,TALL_001_basePlot,current
TALL_001,40_100,distributed,basePlot,32.9777076995463,-87.4327734709091,WGS84,16N,459561.784,3648898.751,2.24,GIS,101.08,0.53,deciduousForest,div|vst,100,10m x 10m,49,TALL_001_basePlot,current
TALL_001,41_1_4,distributed,basePlot,32.9777551592503,-87.4326187479664,WGS84,16N,459576.263,3648903.953,0.45,GIS,100.11,0.53,deciduousForest,div|vst,1,1m x 1m,51,TALL_001_basePlot,current
TALL_001,41_10_4,distributed,basePlot,32.9777453671319,-87.4326302705786,WGS84,16N,459575.18186117,3648902.87186117,1.2,GIS,100.01,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,51,TALL_001_basePlot,current
TALL_002,31_1_1,distributed,basePlot,32.9220801841993,-87.4290173978016,WGS84,16N,459887.637,3642730.421,0.46,GIS,112.03,0.53,mixedForest,div|vst,1,1m x 1m,31,TALL_002_basePlot,current
TALL_002,31_10_1,distributed,basePlot,32.9220899760154,-87.4290058819359,WGS84,16N,459888.71813883,3642731.50213883,1.21,GIS,112.01,0.53,mixedForest,div|vst,10,3.16m x 3.16m,31,TALL_002_basePlot,current
TALL_002,31_100,distributed,basePlot,32.9221209404499,-87.4289694655543,WGS84,16N,459892.137,3642734.921,2.21,GIS,111.93,0.53,mixedForest,div|vst,100,10m x 10m,31,TALL_002_basePlot,current
TALL_002,32_1_2,distributed,basePlot,32.922077107945,-87.428809819115,WGS84,16N,459907.044,3642730.001,0.4,GIS,108.4,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_002_basePlot,current
TALL_002,32_1_4,distributed,basePlot,32.9221582900823,-87.4288102106564,WGS84,16N,459907.044,3642739.001,0.4,GIS,110.6,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_002_basePlot,current
TALL_002,32_10_2,distributed,basePlot,32.9220868204049,-87.4288214290722,WGS84,16N,459905.96286117,3642731.08213883,1.15,GIS,108.76,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_002_basePlot,current
TALL_002,32_10_4,distributed,basePlot,32.9221484982841,-87.4288217265526,WGS84,16N,459905.96286117,3642737.91986117,1.15,GIS,110.5,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_002_basePlot,current
TALL_002,32_100,distributed,basePlot,32.9221175338923,-87.4288581429973,WGS84,16N,459902.544,3642734.501,2.15,GIS,109.79,0.53,mixedForest,div|vst,100,10m x 10m,33,TALL_002_basePlot,current
TALL_002,31_1_4,distributed,basePlot,32.9221612091766,-87.4289006215643,WGS84,16N,459898.592,3642739.359,0.41,GIS,111.2,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_002_basePlot,current
TALL_002,31_10_4,distributed,basePlot,32.9221514173701,-87.4289121374509,WGS84,16N,459897.51086117,3642738.27786117,1.16,GIS,111.37,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_002_basePlot,current
TALL_002,41_1_1,distributed,basePlot,32.9221702661129,-87.428889969936,WGS84,16N,459899.592,3642740.359,0.41,GIS,111.32,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_002_basePlot,current
TALL_002,41_10_1,distributed,basePlot,32.9221800579174,-87.4288784540446,WGS84,16N,459900.67313883,3642741.44013883,1.16,GIS,111.42,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_002_basePlot,current
TALL_002,41_100,distributed,basePlot,32.9222110223149,-87.4288420375817,WGS84,16N,459904.092,3642744.859,2.16,GIS,111.57,0.53,mixedForest,div|vst,100,10m x 10m,41,TALL_002_basePlot,current
TALL_002,40_1_1,distributed,basePlot,32.9221735431712,-87.4290101048786,WGS84,16N,459888.361,3642740.768,0.4,GIS,113.26,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_002_basePlot,current
TALL_002,40_1_3,distributed,basePlot,32.9222547253052,-87.4290104966043,WGS84,16N,459888.361,3642749.768,0.4,GIS,113.87,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_002_basePlot,current
TALL_002,40_10_1,distributed,basePlot,32.9221833349867,-87.4289985890001,WGS84,16N,459889.44213883,3642741.84913883,1.15,GIS,113.2,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_002_basePlot,current
TALL_002,40_10_3,distributed,basePlot,32.9222450128635,-87.4289988866045,WGS84,16N,459889.44213883,3642748.68686117,1.15,GIS,113.69,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_002_basePlot,current
TALL_002,40_100,distributed,basePlot,32.9222142994189,-87.4289621725782,WGS84,16N,459892.861,3642745.268,2.15,GIS,112.89,0.53,mixedForest,div|vst,100,10m x 10m,49,TALL_002_basePlot,current
TALL_002,41_1_4,distributed,basePlot,32.9222624536165,-87.4287955684515,WGS84,16N,459908.46,3642750.543,0.38,GIS,111.85,0.53,mixedForest,div|vst,1,1m x 1m,51,TALL_002_basePlot,current
TALL_002,41_10_4,distributed,basePlot,32.9222526618196,-87.4288070843627,WGS84,16N,459907.37886117,3642749.46186117,1.13,GIS,111.77,0.53,mixedForest,div|vst,10,3.16m x 3.16m,51,TALL_002_basePlot,current
TALL_003,31_1_1,distributed,basePlot,32.8934499424426,-87.4154330141807,WGS84,16N,461145.259,3639551.395,0.39,GIS,122.2,0.53,mixedForest,div|vst,1,1m x 1m,31,TALL_003_basePlot,current
TALL_003,31_10_1,distributed,basePlot,32.8934597330344,-87.4154215004756,WGS84,16N,461146.34013883,3639552.47613883,1.14,GIS,122.04,0.53,mixedForest,div|vst,10,3.16m x 3.16m,31,TALL_003_basePlot,current
TALL_003,31_100,distributed,basePlot,32.8934906935972,-87.4153850909267,WGS84,16N,461149.759,3639555.895,2.14,GIS,121.82,0.53,mixedForest,div|vst,100,10m x 10m,31,TALL_003_basePlot,current
TALL_003,32_1_2,distributed,basePlot,32.8934518966258,-87.4152085687796,WGS84,16N,461166.252,3639551.529,0.36,GIS,121.58,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_003_basePlot,current
TALL_003,32_1_4,distributed,basePlot,32.8935330792778,-87.4152089474876,WGS84,16N,461166.252,3639560.529,0.36,GIS,120.55,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_003_basePlot,current
TALL_003,32_10_2,distributed,basePlot,32.8934616104352,-87.4152201734954,WGS84,16N,461165.17086117,3639552.61013883,1.11,GIS,121.62,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_003_basePlot,current
TALL_003,32_10_4,distributed,basePlot,32.8935232887054,-87.4152204612257,WGS84,16N,461165.17086117,3639559.44786117,1.11,GIS,120.67,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_003_basePlot,current
TALL_003,32_100,distributed,basePlot,32.8934923281901,-87.4152568708456,WGS84,16N,461161.752,3639556.029,2.11,GIS,121.72,0.53,mixedForest,div|vst,100,10m x 10m,33,TALL_003_basePlot,current
TALL_003,31_1_4,distributed,basePlot,32.8935290859978,-87.4153384931076,WGS84,16N,461154.134,3639560.134,0.48,GIS,121.19,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_003_basePlot,current
TALL_003,31_10_4,distributed,basePlot,32.8935192954136,-87.4153500068308,WGS84,16N,461153.05286117,3639559.05286117,1.23,GIS,121.41,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_003_basePlot,current
TALL_003,41_1_1,distributed,basePlot,32.893538141803504,-87.4153278434803,WGS84,16N,461155.134,3639561.134,0.48,GIS,121.07,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_003_basePlot,current
TALL_003,41_10_1,distributed,basePlot,32.8935479323857,-87.4153163297523,WGS84,16N,461156.21513883,3639562.21513883,1.23,GIS,120.93,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_003_basePlot,current
TALL_003,41_100,distributed,basePlot,32.893578892918,-87.4152799201307,WGS84,16N,461159.634,3639565.634,2.23,GIS,120.35,0.53,mixedForest,div|vst,100,10m x 10m,41,TALL_003_basePlot,current
TALL_003,40_1_1,distributed,basePlot,32.8935377466409,-87.4154087898963,WGS84,16N,461147.563,3639561.12,0.38,GIS,121.55,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_003_basePlot,current
TALL_003,40_1_3,distributed,basePlot,32.8936189292897,-87.4154091687882,WGS84,16N,461147.563,3639570.12,0.38,GIS,120.04,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_003_basePlot,current
TALL_003,40_10_1,distributed,basePlot,32.8935475372305,-87.4153972761773,WGS84,16N,461148.64413883,3639562.20113883,1.13,GIS,121.47,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_003_basePlot,current
TALL_003,40_10_3,distributed,basePlot,32.8936092154985,-87.4153975640313,WGS84,16N,461148.64413883,3639569.03886117,1.13,GIS,120.12,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_003_basePlot,current
TALL_003,40_100,distributed,basePlot,32.8935784977862,-87.4153608665843,WGS84,16N,461152.063,3639565.62,2.13,GIS,120.57,0.53,mixedForest,div|vst,100,10m x 10m,49,TALL_003_basePlot,current
TALL_003,41_1_4,distributed,basePlot,32.89362686436,-87.415222642937,WGS84,16N,461165.012,3639570.931,0.38,GIS,118.61,0.53,mixedForest,div|vst,1,1m x 1m,51,TALL_003_basePlot,current
TALL_003,41_10_4,distributed,basePlot,32.8936170737864,-87.4152341566855,WGS84,16N,461163.93086117,3639569.84986117,1.13,GIS,119.05,0.53,mixedForest,div|vst,10,3.16m x 3.16m,51,TALL_003_basePlot,current
TALL_004,31_1_1,distributed,basePlot,32.9577764525171,-87.4327198958815,WGS84,16N,459557.709,3646689.136,0.4,GIS,130.21,0.53,evergreenForest,div|vst,1,1m x 1m,31,TALL_004_basePlot,current
TALL_004,31_10_1,distributed,basePlot,32.9577862446534,-87.4327083758459,WGS84,16N,459558.79013883,3646690.21713883,1.15,GIS,130.53,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,31,TALL_004_basePlot,current
TALL_004,31_100,distributed,basePlot,32.9578172101006,-87.4326719462778,WGS84,16N,459562.209,3646693.636,2.15,GIS,131.18,0.53,evergreenForest,div|vst,100,10m x 10m,31,TALL_004_basePlot,current
TALL_004,32_1_2,distributed,basePlot,32.9577997473709,-87.4325128650173,WGS84,16N,459577.069,3646691.639,0.35,GIS,130.32,0.53,evergreenForest,div|vst,1,1m x 1m,33,TALL_004_basePlot,current
TALL_004,32_1_4,distributed,basePlot,32.9578809290039,-87.432513260479,WGS84,16N,459577.069,3646700.639,0.35,GIS,132.62,0.53,evergreenForest,div|vst,1,1m x 1m,33,TALL_004_basePlot,current
TALL_004,32_10_2,distributed,basePlot,32.9578094593893,-87.4325244800897,WGS84,16N,459575.98786117,3646692.72013883,1.1,GIS,130.82,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,TALL_004_basePlot,current
TALL_004,32_10_4,distributed,basePlot,32.9578711368854,-87.4325247805485,WGS84,16N,459575.98786117,3646699.55786117,1.1,GIS,132.5,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,TALL_004_basePlot,current
TALL_004,32_100,distributed,basePlot,32.9578401714808,-87.4325612101903,WGS84,16N,459572.569,3646696.139,2.1,GIS,131.52,0.53,evergreenForest,div|vst,100,10m x 10m,33,TALL_004_basePlot,current
TALL_004,31_1_4,distributed,basePlot,32.9578791916752,-87.4326190284274,WGS84,16N,459567.183,3646700.487,0.35,GIS,133.19,0.53,evergreenForest,div|vst,1,1m x 1m,41,TALL_004_basePlot,current
TALL_004,31_10_4,distributed,basePlot,32.957869399547,-87.4326305484849,WGS84,16N,459566.10186117,3646699.40586117,1.1,GIS,132.93,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,TALL_004_basePlot,current
TALL_004,41_1_1,distributed,basePlot,32.957888248909,-87.4326083729411,WGS84,16N,459568.183,3646701.487,0.35,GIS,133.39,0.53,evergreenForest,div|vst,1,1m x 1m,41,TALL_004_basePlot,current
TALL_004,41_10_1,distributed,basePlot,32.9578980410351,-87.4325968528787,WGS84,16N,459569.26413883,3646702.56813883,1.1,GIS,133.77,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,TALL_004_basePlot,current
TALL_004,41_100,distributed,basePlot,32.9579290064499,-87.432560423226,WGS84,16N,459572.683,3646705.987,2.1,GIS,134.53,0.53,evergreenForest,div|vst,100,10m x 10m,41,TALL_004_basePlot,current
TALL_004,40_1_1,distributed,basePlot,32.9578894704897,-87.4327140483202,WGS84,16N,459558.307,3646701.663,0.35,GIS,133.76,0.53,evergreenForest,div|vst,1,1m x 1m,49,TALL_004_basePlot,current
TALL_004,40_1_3,distributed,basePlot,32.9579706521193,-87.4327144439672,WGS84,16N,459558.307,3646710.663,0.35,GIS,136.68,0.53,evergreenForest,div|vst,1,1m x 1m,49,TALL_004_basePlot,current
TALL_004,40_10_1,distributed,basePlot,32.9578992626255,-87.4327025282694,WGS84,16N,459559.38813883,3646702.74413883,1.1,GIS,134.26,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,TALL_004_basePlot,current
TALL_004,40_10_3,distributed,basePlot,32.9579609401192,-87.4327028288529,WGS84,16N,459559.38813883,3646709.58186117,1.1,GIS,136.22,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,TALL_004_basePlot,current
TALL_004,40_100,distributed,basePlot,32.9579302280708,-87.4326660986534,WGS84,16N,459562.807,3646706.163,2.1,GIS,135.04,0.53,evergreenForest,div|vst,100,10m x 10m,49,TALL_004_basePlot,current
TALL_004,41_1_4,distributed,basePlot,32.9579706053128,-87.4325091606806,WGS84,16N,459577.493,3646710.579,0.35,GIS,135.09,0.53,evergreenForest,div|vst,1,1m x 1m,51,TALL_004_basePlot,current
TALL_004,41_10_4,distributed,basePlot,32.9579608131947,-87.4325206807621,WGS84,16N,459576.41186117,3646709.49786117,1.1,GIS,134.89,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,51,TALL_004_basePlot,current
TALL_005,31_1_1,distributed,basePlot,32.8970422057978,-87.3974379431831,WGS84,16N,462829.819,3639943.147,0.37,GIS,119.08,0.53,mixedForest,div|vst,1,1m x 1m,31,TALL_005_basePlot,current
TALL_005,31_10_1,distributed,basePlot,32.8970519947459,-87.39742642702,WGS84,16N,462830.90013883,3639944.22813883,1.12,GIS,119.18,0.53,mixedForest,div|vst,10,3.16m x 3.16m,31,TALL_005_basePlot,current
TALL_005,31_100,distributed,basePlot,32.897082950111,-87.397390009698,WGS84,16N,462834.319,3639947.647,2.12,GIS,119.52,0.53,mixedForest,div|vst,100,10m x 10m,31,TALL_005_basePlot,current
TALL_005,32_1_2,distributed,basePlot,32.8970467891889,-87.3972389154922,WGS84,16N,462848.435,3639943.585,0.36,GIS,122.07,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_005_basePlot,current
TALL_005,32_1_4,distributed,basePlot,32.8971279719753,-87.3972392778603,WGS84,16N,462848.435,3639952.585,0.36,GIS,121.75,0.53,mixedForest,div|vst,1,1m x 1m,33,TALL_005_basePlot,current
TALL_005,32_10_2,distributed,basePlot,32.8970565046719,-87.3972505187379,WGS84,16N,462847.35386117,3639944.66613883,1.11,GIS,121.79,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_005_basePlot,current
TALL_005,32_10_4,distributed,basePlot,32.8971181830443,-87.3972507940539,WGS84,16N,462847.35386117,3639951.50386117,1.11,GIS,121.53,0.53,mixedForest,div|vst,10,3.16m x 3.16m,33,TALL_005_basePlot,current
TALL_005,32_100,distributed,basePlot,32.8970872277194,-87.397287211439,WGS84,16N,462843.935,3639948.085,2.11,GIS,121.17,0.53,mixedForest,div|vst,100,10m x 10m,33,TALL_005_basePlot,current
TALL_005,31_1_4,distributed,basePlot,32.8971320409442,-87.3973412473561,WGS84,16N,462838.9,3639953.072,0.42,GIS,120.1,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_005_basePlot,current
TALL_005,31_10_4,distributed,basePlot,32.8971222520039,-87.3973527635389,WGS84,16N,462837.81886117,3639951.99086117,1.17,GIS,120.02,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_005_basePlot,current
TALL_005,41_1_1,distributed,basePlot,32.8971410952294,-87.3973305954537,WGS84,16N,462839.9,3639954.072,0.42,GIS,120.18,0.53,mixedForest,div|vst,1,1m x 1m,41,TALL_005_basePlot,current
TALL_005,41_10_1,distributed,basePlot,32.8971508841677,-87.3973190792661,WGS84,16N,462840.98113883,3639955.15313883,1.17,GIS,120.3,0.53,mixedForest,div|vst,10,3.16m x 3.16m,41,TALL_005_basePlot,current
TALL_005,41_100,distributed,basePlot,32.8971818395016,-87.3972826618663,WGS84,16N,462844.4,3639958.572,2.17,GIS,120.75,0.53,mixedForest,div|vst,100,10m x 10m,41,TALL_005_basePlot,current
TALL_005,40_1_1,distributed,basePlot,32.8971372943844,-87.3974366356769,WGS84,16N,462829.981,3639953.688,0.35,GIS,118.67,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_005_basePlot,current
TALL_005,40_1_3,distributed,basePlot,32.8972184771676,-87.3974369982266,WGS84,16N,462829.981,3639962.688,0.35,GIS,118.45,0.53,mixedForest,div|vst,1,1m x 1m,49,TALL_005_basePlot,current
TALL_005,40_10_1,distributed,basePlot,32.8971470833324,-87.3974251195015,WGS84,16N,462831.06213883,3639954.76913883,1.1,GIS,118.77,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_005_basePlot,current
TALL_005,40_10_3,distributed,basePlot,32.8972087617025,-87.3974253949395,WGS84,16N,462831.06213883,3639961.60686117,1.1,GIS,118.67,0.53,mixedForest,div|vst,10,3.16m x 3.16m,49,TALL_005_basePlot,current
TALL_005,40_100,distributed,basePlot,32.8971780386969,-87.3973887021405,WGS84,16N,462834.481,3639958.188,2.1,GIS,119.1,0.53,mixedForest,div|vst,100,10m x 10m,49,TALL_005_basePlot,current
TALL_005,41_1_4,distributed,basePlot,32.8972054270401,-87.3972318395705,WGS84,16N,462849.163,3639961.169,0.36,GIS,121.68,0.53,mixedForest,div|vst,1,1m x 1m,51,TALL_005_basePlot,current
TALL_005,41_10_4,distributed,basePlot,32.8971956381098,-87.3972433557749,WGS84,16N,462848.08186117,3639960.08786117,1.11,GIS,121.58,0.53,mixedForest,div|vst,10,3.16m x 3.16m,51,TALL_005_basePlot,current
TALL_006,31_1_1,distributed,basePlot,32.8987624430041,-87.4462130997473,WGS84,16N,458268.918,3640152.093,0.41,GIS,96.02,0.53,evergreenForest,div|vst,1,1m x 1m,31,TALL_006_basePlot,current
TALL_006,31_10_1,distributed,basePlot,32.8987722363991,-87.4462015887814,WGS84,16N,458269.99913883,3640153.17413883,1.16,GIS,96.02,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,31,TALL_006_basePlot,current
TALL_006,31_100,distributed,basePlot,32.8988032058266,-87.4461651878945,WGS84,16N,458273.418,3640156.593,2.16,GIS,96.08,0.53,evergreenForest,div|vst,100,10m x 10m,31,TALL_006_basePlot,current
TALL_006,32_1_2,distributed,basePlot,32.8987517963722,-87.4460140804445,WGS84,16N,458287.526,3640150.834,0.36,GIS,96.38,0.53,evergreenForest,div|vst,1,1m x 1m,33,TALL_006_basePlot,current
TALL_006,32_1_4,distributed,basePlot,32.8988329786261,-87.4460144873318,WGS84,16N,458287.526,3640159.834,0.36,GIS,97.53,0.53,evergreenForest,div|vst,1,1m x 1m,33,TALL_006_basePlot,current
TALL_006,32_10_2,distributed,basePlot,32.8987615072803,-87.4460256891869,WGS84,16N,458286.44486117,3640151.91513883,1.11,GIS,96.38,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,TALL_006_basePlot,current
TALL_006,32_10_4,distributed,basePlot,32.8988231852481,-87.4460259983263,WGS84,16N,458286.44486117,3640158.75286117,1.11,GIS,97.25,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,33,TALL_006_basePlot,current
TALL_006,32_100,distributed,basePlot,32.8987922158608,-87.4460623992702,WGS84,16N,458283.026,3640155.334,2.11,GIS,96.26,0.53,evergreenForest,div|vst,100,10m x 10m,33,TALL_006_basePlot,current
TALL_006,31_1_4,distributed,basePlot,32.8988373170103,-87.4461359759184,WGS84,16N,458276.166,3640160.363,0.39,GIS,96.34,0.53,evergreenForest,div|vst,1,1m x 1m,41,TALL_006_basePlot,current
TALL_006,31_10_4,distributed,basePlot,32.8988275236213,-87.4461474868999,WGS84,16N,458275.08486117,3640159.28186117,1.14,GIS,96.14,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,TALL_006_basePlot,current
TALL_006,41_1_1,distributed,basePlot,32.8988463754104,-87.446125328827,WGS84,16N,458277.166,3640161.363,0.39,GIS,96.46,0.53,evergreenForest,div|vst,1,1m x 1m,41,TALL_006_basePlot,current
TALL_006,41_10_1,distributed,basePlot,32.8988561687974,-87.4461138178406,WGS84,16N,458278.24713883,3640162.44413883,1.14,GIS,96.56,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,41,TALL_006_basePlot,current
TALL_006,41_100,distributed,basePlot,32.8988871381995,-87.4460774168888,WGS84,16N,458281.666,3640165.863,2.14,GIS,97.35,0.53,evergreenForest,div|vst,100,10m x 10m,41,TALL_006_basePlot,current
TALL_006,40_1_1,distributed,basePlot,32.8988383516203,-87.4462328017272,WGS84,16N,458267.111,3640160.516,0.37,GIS,97.65,0.53,evergreenForest,div|vst,1,1m x 1m,49,TALL_006_basePlot,current
TALL_006,40_1_3,distributed,basePlot,32.8989195338707,-87.4462332088153,WGS84,16N,458267.111,3640169.516,0.37,GIS,98.81,0.53,evergreenForest,div|vst,1,1m x 1m,49,TALL_006_basePlot,current
TALL_006,40_10_1,distributed,basePlot,32.8988481450171,-87.4462212907538,WGS84,16N,458268.19213883,3640161.59713883,1.12,GIS,97.59,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,TALL_006_basePlot,current
TALL_006,40_10_3,distributed,basePlot,32.8989098229825,-87.4462216000297,WGS84,16N,458268.19213883,3640168.43486117,1.12,GIS,98.51,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,49,TALL_006_basePlot,current
TALL_006,40_100,distributed,basePlot,32.8988791144502,-87.446184889843,WGS84,16N,458271.611,3640165.016,2.12,GIS,97.59,0.53,evergreenForest,div|vst,100,10m x 10m,49,TALL_006_basePlot,current
TALL_006,41_1_4,distributed,basePlot,32.8989321471037,-87.4459998544597,WGS84,16N,458288.941,3640170.822,0.35,GIS,99.4,0.53,evergreenForest,div|vst,1,1m x 1m,51,TALL_006_basePlot,current
TALL_006,41_10_4,distributed,basePlot,32.8989223537271,-87.4460113654685,WGS84,16N,458287.85986117,3640169.74086117,1.1,GIS,99.06,0.53,evergreenForest,div|vst,10,3.16m x 3.16m,51,TALL_006_basePlot,current
TALL_007,31_1_1,distributed,basePlot,32.9743188313391,-87.4270457007309,WGS84,16N,460095.465,3648520.872,0.38,GIS,84.52,0.53,deciduousForest,div|vst,1,1m x 1m,31,TALL_007_basePlot,current
TALL_007,31_10_1,distributed,basePlot,32.974328622949,-87.427034177937,WGS84,16N,460096.54613883,3648521.95313883,1.13,GIS,84.12,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,31,TALL_007_basePlot,current
TALL_007,31_100,distributed,basePlot,32.9743595867312,-87.4269977396466,WGS84,16N,460099.965,3648525.372,2.13,GIS,83.68,0.53,deciduousForest,div|vst,100,10m x 10m,31,TALL_007_basePlot,current
TALL_007,32_1_2,distributed,basePlot,32.9743484795988,-87.4268376864903,WGS84,16N,460114.916,3648524.08,0.4,GIS,82.06,0.53,deciduousForest,div|vst,1,1m x 1m,33,TALL_007_basePlot,current
TALL_007,32_1_4,distributed,basePlot,32.9744296610769,-87.4268380770097,WGS84,16N,460114.916,3648533.08,0.4,GIS,80.88,0.53,deciduousForest,div|vst,1,1m x 1m,33,TALL_007_basePlot,current
TALL_007,32_10_2,distributed,basePlot,32.9743581921066,-87.4268493031345,WGS84,16N,460113.83486117,3648525.16113883,1.15,GIS,81.96,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,33,TALL_007_basePlot,current
TALL_007,32_10_4,distributed,basePlot,32.974419869485,-87.4268495998385,WGS84,16N,460113.83486117,3648531.99886117,1.15,GIS,81.06,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,33,TALL_007_basePlot,current
TALL_007,32_100,distributed,basePlot,32.9743889057457,-87.4268860382056,WGS84,16N,460110.416,3648528.58,2.15,GIS,81.9,0.53,deciduousForest,div|vst,100,10m x 10m,33,TALL_007_basePlot,current
TALL_007,31_1_4,distributed,basePlot,32.9744214185288,-87.4269456848992,WGS84,16N,460104.857,3648532.207,0.37,GIS,82.62,0.53,deciduousForest,div|vst,1,1m x 1m,41,TALL_007_basePlot,current
TALL_007,31_10_4,distributed,basePlot,32.974411626927,-87.4269572077148,WGS84,16N,460103.77586117,3648531.12586117,1.12,GIS,82.84,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,41,TALL_007_basePlot,current
TALL_007,41_1_1,distributed,basePlot,32.9744304752756,-87.4269350268617,WGS84,16N,460105.857,3648533.207,0.37,GIS,82.4,0.53,deciduousForest,div|vst,1,1m x 1m,41,TALL_007_basePlot,current
TALL_007,41_10_1,distributed,basePlot,32.9744402668754,-87.4269235040412,WGS84,16N,460106.93813883,3648534.28813883,1.12,GIS,82.06,0.53,deciduousForest,div|vst,10,3.16m x 3.16m,41,TALL_007_basePlot,current
TALL_007,41_100,distributed,basePlot,32.9744712306254,-87.4268870656664,WGS84,16N,460110.357,3648537.707,2.12,GIS,81.22,0.53,deciduousForest,div|vst,100,10m x 10m,41,TALL_007_basePlot,current
TALL_007,40_1_1,distributed,basePlot,32.9744277176176,-87.4270450904067,WGS84,16N,460095.571,3648532.943,0.36,GIS,84.3,0.53,deciduousForest,div|vst,1,1m x 1m,49,TALL_007_basePlot,current
TALL_007,40_1_3,distributed,basePlot,32.9745088990924,-87.4270454811171,WGS84,16N,460095.571,3648541.943,0.36,GIS,83.79,0.53,deciduousForest,div|vst,1,1m x 1m,49,TALL_007_basePlot,current
